file,class,conf,x1,y1,x2,y2
OVERLOADING_0034.jpg,0,0.907787561416626,494,17,807,804
OVERLOADING_0034.jpg,0,0.8833848834037781,649,171,879,656
OVERLOADING_0034.jpg,0,0.8389170169830322,796,78,962,746
OVERLOADING_0035.jpg,0,0.9320698380470276,688,152,1143,895
OVERLOADING_0035.jpg,0,0.9209775328636169,347,68,787,891
OVERLOADING_0035.jpg,0,0.9168019890785217,627,248,988,894
OVERLOADING_0035.jpg,0,0.9011725783348083,518,261,856,809
OVERLOADING_0035.jpg,3,0.7839300632476807,247,328,1139,894
OVERLOADING_0036.jpg,3,0.9414655566215515,178,264,1071,824
OVERLOADING_0036.jpg,0,0.9240127205848694,231,46,500,758
OVERLOADING_0036.jpg,0,0.8972610235214233,459,106,723,744
OVERLOADING_0036.jpg,0,0.8834653496742249,339,77,573,712
OVERLOADING_0037.jpg,0,0.9262816905975342,694,75,1017,833
OVERLOADING_0037.jpg,0,0.9066983461380005,429,142,745,846
OVERLOADING_0037.jpg,3,0.8997781872749329,128,387,1123,849
OVERLOADING_0037.jpg,0,0.7703569531440735,647,219,889,848
OVERLOADING_0037.jpg,3,0.5042662024497986,479,266,624,403
OVERLOADING_0037.jpg,0,0.46606144309043884,468,151,518,244
OVERLOADING_0037.jpg,0,0.2540892958641052,482,197,563,277
OVERLOADING_0038.jpg,3,0.9454730749130249,181,298,1114,844
OVERLOADING_0038.jpg,0,0.9341195225715637,531,47,916,850
OVERLOADING_0038.jpg,0,0.9116261601448059,447,168,629,610
OVERLOADING_0038.jpg,0,0.878244161605835,351,160,616,676
OVERLOADING_0038.jpg,3,0.8651321530342102,135,29,276,167
OVERLOADING_0038.jpg,3,0.40095043182373047,246,25,332,137
OVERLOADING_0039.jpg,3,0.9394250512123108,235,380,951,815
OVERLOADING_0039.jpg,0,0.9162599444389343,419,199,723,677
OVERLOADING_0039.jpg,0,0.9043477177619934,571,223,786,708
OVERLOADING_0039.jpg,0,0.8270320892333984,634,257,897,698
OVERLOADING_0040.jpg,0,0.918545126914978,204,329,572,982
OVERLOADING_0040.jpg,0,0.8771306276321411,163,351,322,902
OVERLOADING_0040.jpg,0,0.8553444743156433,108,358,256,731
OVERLOADING_0040.jpg,3,0.8298699259757996,118,608,581,1057
OVERLOADING_0041.jpg,0,0.9039506912231445,640,21,1049,831
OVERLOADING_0041.jpg,3,0.8987983465194702,0,237,191,361
OVERLOADING_0041.jpg,0,0.8870519399642944,261,82,679,849
OVERLOADING_0041.jpg,0,0.8511573076248169,621,199,859,851
OVERLOADING_0041.jpg,0,0.7741565108299255,37,168,144,317
OVERLOADING_0041.jpg,3,0.6980748176574707,791,422,1189,845
OVERLOADING_0041.jpg,0,0.5293633937835693,537,157,777,848
OVERLOADING_0041.jpg,0,0.43952393531799316,540,159,653,394
OVERLOADING_0041.jpg,0,0.42751991748809814,439,103,570,400
OVERLOADING_0041.jpg,3,0.41167619824409485,750,176,805,220
OVERLOADING_0042.jpg,0,0.9250268936157227,406,31,746,842
OVERLOADING_0042.jpg,0,0.9043089747428894,758,120,960,620
OVERLOADING_0042.jpg,0,0.8888717293739319,692,139,820,764
OVERLOADING_0042.jpg,3,0.8820487260818481,143,231,912,790
OVERLOADING_0042.jpg,0,0.5287681818008423,1017,98,1045,152
OVERLOADING_0042.jpg,0,0.5067489743232727,479,60,495,99
OVERLOADING_0043.jpg,0,0.9190047383308411,270,168,534,721
OVERLOADING_0043.jpg,3,0.9119951725006104,249,366,950,776
OVERLOADING_0043.jpg,0,0.9090629816055298,519,129,814,679
OVERLOADING_0043.jpg,0,0.8805934190750122,1180,128,1279,464
OVERLOADING_0043.jpg,0,0.7901333570480347,367,162,584,549
OVERLOADING_0043.jpg,3,0.7782955765724182,1042,270,1278,454
OVERLOADING_0043.jpg,0,0.4431772530078888,1050,145,1208,377
OVERLOADING_0044.jpg,0,0.8082908987998962,902,404,1057,683
OVERLOADING_0044.jpg,3,0.7299822568893433,914,584,1048,738
OVERLOADING_0044.jpg,0,0.6739568114280701,863,410,965,686
OVERLOADING_0044.jpg,0,0.400359183549881,862,413,966,593
OVERLOADING_0045.jpg,0,0.9313927292823792,547,87,934,825
OVERLOADING_0045.jpg,3,0.923140287399292,221,364,1279,824
OVERLOADING_0045.jpg,0,0.901470422744751,346,75,696,821
OVERLOADING_0045.jpg,0,0.8913447856903076,232,96,551,821
OVERLOADING_0046.jpg,3,0.921170711517334,220,211,1216,845
OVERLOADING_0046.jpg,0,0.9177297353744507,151,49,511,850
OVERLOADING_0046.jpg,0,0.9072432518005371,1014,1,1121,288
OVERLOADING_0046.jpg,0,0.8935068845748901,558,71,936,847
OVERLOADING_0046.jpg,0,0.8218764662742615,404,85,783,835
OVERLOADING_0046.jpg,0,0.8036245703697205,1111,79,1166,292
OVERLOADING_0046.jpg,0,0.7349931001663208,1182,27,1259,292
OVERLOADING_0046.jpg,0,0.6284319162368774,86,64,142,254
OVERLOADING_0046.jpg,0,0.6096773743629456,757,61,839,232
OVERLOADING_0046.jpg,3,0.6080130338668823,0,194,54,380
OVERLOADING_0046.jpg,3,0.562663733959198,0,185,83,321
OVERLOADING_0046.jpg,0,0.46188420057296753,0,98,17,195
OVERLOADING_0046.jpg,3,0.4392662048339844,774,156,826,267
OVERLOADING_0046.jpg,3,0.4314316213130951,300,156,428,324
OVERLOADING_0046.jpg,0,0.3422490060329437,1152,82,1197,263
OVERLOADING_0046.jpg,0,0.33031874895095825,694,54,739,132
OVERLOADING_0046.jpg,3,0.2647225856781006,4,152,66,217
OVERLOADING_0047.jpg,3,0.9206982851028442,236,384,705,670
OVERLOADING_0047.jpg,0,0.9031155705451965,377,291,540,618
OVERLOADING_0047.jpg,0,0.8910659551620483,256,288,411,599
OVERLOADING_0047.jpg,0,0.6372653841972351,335,361,420,598
OVERLOADING_0047.jpg,0,0.330421507358551,335,361,384,460
OVERLOADING_0048.jpg,0,0.9206185340881348,393,29,675,818
OVERLOADING_0048.jpg,0,0.896856963634491,127,71,316,465
OVERLOADING_0048.jpg,0,0.8583987951278687,662,91,775,349
OVERLOADING_0048.jpg,0,0.7146369814872742,298,62,442,765
OVERLOADING_0048.jpg,3,0.6767390370368958,465,315,853,844
OVERLOADING_0048.jpg,0,0.6702435612678528,380,68,503,700
OVERLOADING_0048.jpg,0,0.5172516703605652,255,58,377,576
OVERLOADING_0049.jpg,0,0.9232999086380005,510,94,625,389
OVERLOADING_0049.jpg,0,0.9094046950340271,438,107,551,397
OVERLOADING_0049.jpg,0,0.9084674119949341,353,89,488,409
OVERLOADING_0049.jpg,0,0.720378041267395,0,131,23,163
OVERLOADING_0049.jpg,3,0.534318745136261,187,97,638,454
OVERLOADING_0049.jpg,3,0.371501088142395,188,206,638,454
OVERLOADING_0049.jpg,0,0.29703575372695923,719,115,749,188
OVERLOADING_0050.jpg,0,0.9273994565010071,882,148,1155,773
OVERLOADING_0050.jpg,0,0.8908309936523438,323,250,575,611
OVERLOADING_0050.jpg,3,0.8714723587036133,198,345,809,795
OVERLOADING_0050.jpg,3,0.8481926321983337,784,262,981,528
OVERLOADING_0050.jpg,0,0.8469021916389465,431,254,621,605
OVERLOADING_0050.jpg,3,0.810421347618103,959,329,1203,844
OVERLOADING_0050.jpg,0,0.803995668888092,471,92,763,768
OVERLOADING_0050.jpg,0,0.8035004138946533,795,194,867,321
OVERLOADING_0050.jpg,3,0.7907834053039551,744,245,889,335
OVERLOADING_0050.jpg,0,0.4822345972061157,587,344,676,495
OVERLOADING_0051.jpg,0,0.8395390510559082,620,10,919,845
OVERLOADING_0051.jpg,3,0.8376893997192383,279,309,1179,851
OVERLOADING_0051.jpg,0,0.7813467383384705,443,52,759,851
OVERLOADING_0051.jpg,0,0.7433887124061584,439,114,612,425
OVERLOADING_0051.jpg,3,0.6879263520240784,0,458,121,830
OVERLOADING_0051.jpg,3,0.3636437952518463,279,308,530,853
OVERLOADING_0051.jpg,0,0.31938987970352173,637,20,1120,828
OVERLOADING_0051.jpg,0,0.28921374678611755,788,20,1118,806
OVERLOADING_0052.jpg,0,0.9348822832107544,588,41,956,878
OVERLOADING_0052.jpg,0,0.9070883393287659,247,96,703,959
OVERLOADING_0052.jpg,3,0.8818903565406799,166,385,1050,954
OVERLOADING_0052.jpg,0,0.879777193069458,550,223,813,878
OVERLOADING_0052.jpg,0,0.4744299352169037,1054,259,1174,325
OVERLOADING_0052.jpg,0,0.27516859769821167,1054,261,1125,324
OVERLOADING_0053.jpg,3,0.9135981798171997,61,351,1058,847
OVERLOADING_0053.jpg,0,0.90207839012146,363,64,689,781
OVERLOADING_0053.jpg,0,0.8830888867378235,697,66,1059,720
OVERLOADING_0053.jpg,0,0.8607115745544434,570,73,859,701
OVERLOADING_0053.jpg,0,0.6191710829734802,739,1,801,78
OVERLOADING_0053.jpg,3,0.41368186473846436,375,29,470,124
OVERLOADING_0053.jpg,3,0.3936474323272705,402,31,468,124
OVERLOADING_0054.jpg,0,0.9420821070671082,1137,135,1279,525
OVERLOADING_0054.jpg,0,0.920753538608551,464,104,759,766
OVERLOADING_0054.jpg,0,0.9123463034629822,766,157,939,627
OVERLOADING_0054.jpg,0,0.8979530930519104,671,128,886,613
OVERLOADING_0054.jpg,3,0.8725938200950623,191,302,890,726
OVERLOADING_0054.jpg,0,0.3336007297039032,488,219,591,313
OVERLOADING_0054.jpg,3,0.3309507966041565,0,298,76,436
OVERLOADING_0055.jpg,0,0.9375924468040466,91,101,574,1013
OVERLOADING_0055.jpg,0,0.9215119481086731,345,165,755,1012
OVERLOADING_0055.jpg,0,0.9199392795562744,696,191,1024,1015
OVERLOADING_0055.jpg,3,0.8743271827697754,129,277,261,458
OVERLOADING_0055.jpg,3,0.8450122475624084,1,401,1123,1018
OVERLOADING_0055.jpg,3,0.743330717086792,18,288,147,485
OVERLOADING_0055.jpg,3,0.4149555563926697,0,405,239,1014
OVERLOADING_0055.jpg,3,0.36853930354118347,500,638,1116,1012
OVERLOADING_0056.jpg,3,0.933688759803772,251,351,994,826
OVERLOADING_0056.jpg,0,0.913175106048584,531,185,779,783
OVERLOADING_0056.jpg,0,0.9032256603240967,709,203,904,740
OVERLOADING_0056.jpg,0,0.8820194005966187,813,178,995,822
OVERLOADING_0057.jpg,0,0.9183070063591003,361,170,1053,869
OVERLOADING_0057.jpg,0,0.8831177949905396,213,75,517,694
OVERLOADING_0057.jpg,3,0.8494355082511902,368,602,975,896
OVERLOADING_0057.jpg,0,0.8235551118850708,342,213,580,680
OVERLOADING_0057.jpg,0,0.6975567936897278,1058,36,1188,244
OVERLOADING_0057.jpg,3,0.42305129766464233,1073,175,1189,295
OVERLOADING_0057.jpg,0,0.27236708998680115,344,213,575,894
OVERLOADING_0058.jpg,3,0.928355872631073,188,387,834,807
OVERLOADING_0058.jpg,0,0.8718734979629517,421,226,651,740
OVERLOADING_0058.jpg,0,0.8546774387359619,659,249,927,702
OVERLOADING_0058.jpg,0,0.8330677151679993,576,244,786,700
OVERLOADING_0059.jpg,0,0.883586049079895,314,263,895,829
OVERLOADING_0059.jpg,0,0.8583589196205139,569,193,754,498
OVERLOADING_0059.jpg,3,0.8125932216644287,236,534,1036,846
OVERLOADING_0059.jpg,0,0.46907562017440796,592,177,1202,833
OVERLOADING_0059.jpg,0,0.3210894465446472,594,226,981,833
OVERLOADING_0060.jpg,0,0.8729744553565979,194,170,291,406
OVERLOADING_0060.jpg,0,0.8492715358734131,369,127,687,845
OVERLOADING_0060.jpg,3,0.8466829061508179,0,452,275,769
OVERLOADING_0060.jpg,3,0.7912158370018005,337,311,943,847
OVERLOADING_0060.jpg,0,0.7817962169647217,776,98,1019,375
OVERLOADING_0060.jpg,0,0.7651112675666809,513,138,799,844
OVERLOADING_0060.jpg,3,0.733460009098053,0,604,282,853
OVERLOADING_0060.jpg,0,0.7292901277542114,417,172,504,354
OVERLOADING_0060.jpg,0,0.7195441126823425,641,176,946,636
OVERLOADING_0060.jpg,0,0.6939325928688049,1070,152,1202,300
OVERLOADING_0060.jpg,3,0.6410616636276245,21,239,221,411
OVERLOADING_0060.jpg,3,0.6404772996902466,891,487,1103,850
OVERLOADING_0060.jpg,0,0.568490207195282,88,153,150,256
OVERLOADING_0060.jpg,3,0.4767271876335144,890,283,1135,848
OVERLOADING_0060.jpg,3,0.44635045528411865,0,248,263,590
OVERLOADING_0060.jpg,0,0.4429875910282135,398,146,454,289
OVERLOADING_0060.jpg,0,0.3928432762622833,983,129,1077,347
OVERLOADING_0060.jpg,0,0.36833512783050537,260,146,317,354
OVERLOADING_0060.jpg,3,0.33499279618263245,30,373,263,587
OVERLOADING_0060.jpg,0,0.2680874466896057,1190,292,1235,395
OVERLOADING_0060.jpg,0,0.2579267621040344,1147,296,1184,398
OVERLOADING_0061.jpg,0,0.9339948296546936,779,68,1126,846
OVERLOADING_0061.jpg,3,0.9301811456680298,50,492,1140,850
OVERLOADING_0061.jpg,0,0.9077675342559814,190,126,609,847
OVERLOADING_0061.jpg,0,0.8699037432670593,545,70,945,848
OVERLOADING_0062.jpg,0,0.9325151443481445,962,80,1267,1047
OVERLOADING_0062.jpg,3,0.8956270813941956,186,463,790,1043
OVERLOADING_0062.jpg,0,0.8816594481468201,73,81,298,1048
OVERLOADING_0062.jpg,0,0.7580718398094177,207,77,405,952
OVERLOADING_0062.jpg,0,0.670098066329956,273,152,572,990
OVERLOADING_0062.jpg,0,0.3232841193675995,276,150,697,992
OVERLOADING_0062.jpg,0,0.3002825975418091,211,76,538,952
OVERLOADING_0063.jpg,3,0.9356076717376709,185,292,979,815
OVERLOADING_0063.jpg,0,0.9240818619728088,626,95,925,747
OVERLOADING_0063.jpg,0,0.9067047238349915,408,128,692,752
OVERLOADING_0063.jpg,0,0.8332613706588745,539,110,800,685
OVERLOADING_0064.jpg,3,0.8987398743629456,0,211,234,674
OVERLOADING_0064.jpg,0,0.8907949328422546,467,107,854,791
OVERLOADING_0064.jpg,3,0.8654484152793884,471,216,955,882
OVERLOADING_0064.jpg,0,0.863722026348114,314,66,484,836
OVERLOADING_0064.jpg,3,0.8568183183670044,0,141,290,591
OVERLOADING_0064.jpg,0,0.7853879928588867,400,39,602,836
OVERLOADING_0065.jpg,0,0.9223612546920776,425,83,778,633
OVERLOADING_0065.jpg,3,0.8760020732879639,517,133,883,634
OVERLOADING_0065.jpg,0,0.7737650871276855,567,56,910,554
OVERLOADING_0065.jpg,0,0.3299320936203003,568,54,819,247
OVERLOADING_0065.jpg,3,0.2900890111923218,519,367,852,635
OVERLOADING_0066.jpg,3,0.9227518439292908,166,286,881,772
OVERLOADING_0066.jpg,0,0.9158946871757507,213,111,528,696
OVERLOADING_0066.jpg,0,0.8994101881980896,455,118,723,717
OVERLOADING_0066.jpg,0,0.8732272982597351,365,112,619,634
OVERLOADING_0067.jpg,3,0.9210240840911865,211,263,1012,752
OVERLOADING_0067.jpg,0,0.9139929413795471,475,91,770,679
OVERLOADING_0067.jpg,0,0.8992698788642883,249,78,497,674
OVERLOADING_0067.jpg,0,0.8817047476768494,345,53,601,793
OVERLOADING_0067.jpg,3,0.7665872573852539,0,354,31,531
OVERLOADING_0068.jpg,3,0.9455352425575256,132,286,989,763
OVERLOADING_0068.jpg,0,0.9191405773162842,214,24,518,690
OVERLOADING_0068.jpg,0,0.8837631940841675,397,53,750,731
OVERLOADING_0068.jpg,0,0.7885216474533081,573,126,789,679
OVERLOADING_0069.jpg,0,0.9379587769508362,970,73,1208,496
OVERLOADING_0069.jpg,0,0.9097297191619873,469,93,783,662
OVERLOADING_0069.jpg,3,0.9094517230987549,426,221,843,744
OVERLOADING_0069.jpg,0,0.8158641457557678,912,75,1075,482
OVERLOADING_0069.jpg,0,0.7812201380729675,428,151,537,621
OVERLOADING_0069.jpg,0,0.7720560431480408,641,111,694,235
OVERLOADING_0069.jpg,0,0.7351862192153931,670,109,710,211
OVERLOADING_0069.jpg,0,0.7341511845588684,802,72,918,279
OVERLOADING_0069.jpg,3,0.47542575001716614,803,136,919,326
OVERLOADING_0069.jpg,0,0.44236698746681213,353,123,489,617
OVERLOADING_0069.jpg,3,0.43656623363494873,825,167,914,325
OVERLOADING_0069.jpg,0,0.4331527352333069,989,49,1046,382
OVERLOADING_0069.jpg,0,0.32501769065856934,353,134,487,452
OVERLOADING_0070.jpg,0,0.9247106313705444,484,80,835,731
OVERLOADING_0070.jpg,0,0.9209634065628052,273,64,604,720
OVERLOADING_0070.jpg,0,0.9110077619552612,407,116,643,715
OVERLOADING_0070.jpg,3,0.9101181626319885,191,253,1059,798
OVERLOADING_0071.jpg,3,0.93907630443573,143,179,986,752
OVERLOADING_0071.jpg,0,0.911322295665741,380,51,675,668
OVERLOADING_0071.jpg,0,0.9080923795700073,209,10,460,661
OVERLOADING_0071.jpg,0,0.33828502893447876,334,117,461,640
OVERLOADING_0071.jpg,0,0.2746124863624573,343,116,425,351
OVERLOADING_0072.jpg,3,0.9421274662017822,159,233,1066,948
OVERLOADING_0072.jpg,0,0.918218195438385,805,65,1010,736
OVERLOADING_0072.jpg,0,0.904331624507904,707,77,908,728
OVERLOADING_0072.jpg,0,0.8997663259506226,478,96,758,773
OVERLOADING_0073.jpg,3,0.9313116669654846,49,254,828,767
OVERLOADING_0073.jpg,0,0.9277347326278687,340,106,660,706
OVERLOADING_0073.jpg,0,0.8870773315429688,117,57,435,646
OVERLOADING_0073.jpg,0,0.8841830492019653,253,63,524,700
OVERLOADING_0073.jpg,0,0.3793805241584778,936,167,961,204
OVERLOADING_0073.jpg,0,0.29887261986732483,1113,244,1134,311
OVERLOADING_0074.jpg,3,0.9131981134414673,384,361,1049,888
OVERLOADING_0074.jpg,0,0.8799254298210144,669,167,881,759
OVERLOADING_0074.jpg,0,0.8217054009437561,890,156,1068,688
OVERLOADING_0074.jpg,0,0.5934243202209473,818,188,985,736
OVERLOADING_0074.jpg,0,0.33316558599472046,1223,714,1235,735
OVERLOADING_0075.jpg,0,0.9487058520317078,501,42,1103,854
OVERLOADING_0075.jpg,0,0.9403111338615417,107,56,512,852
OVERLOADING_0075.jpg,3,0.8509202003479004,1022,267,1235,615
OVERLOADING_0075.jpg,0,0.8373755216598511,402,252,656,855
OVERLOADING_0075.jpg,0,0.7983511090278625,1092,158,1267,341
OVERLOADING_0075.jpg,3,0.7184775471687317,197,655,1279,853
OVERLOADING_0075.jpg,3,0.5811052918434143,874,656,1279,854
OVERLOADING_0075.jpg,3,0.3873141407966614,1169,324,1279,463
OVERLOADING_0076.jpg,0,0.9275445342063904,863,201,1159,1187
OVERLOADING_0076.jpg,3,0.8577532172203064,16,503,1150,1188
OVERLOADING_0076.jpg,0,0.7070885300636292,252,127,824,1164
OVERLOADING_0076.jpg,0,0.6282916069030762,367,313,402,377
OVERLOADING_0076.jpg,0,0.6226152777671814,698,282,929,1187
OVERLOADING_0076.jpg,3,0.6090108752250671,370,353,399,393
OVERLOADING_0076.jpg,3,0.47254469990730286,970,879,1155,1189
OVERLOADING_0076.jpg,3,0.34909573197364807,19,509,791,1187
OVERLOADING_0077.jpg,0,0.9182486534118652,496,47,824,700
OVERLOADING_0077.jpg,3,0.9093902707099915,193,224,1034,820
OVERLOADING_0077.jpg,0,0.8654882311820984,216,37,642,675
OVERLOADING_0077.jpg,0,0.8211448192596436,375,171,642,632
OVERLOADING_0077.jpg,0,0.5891151428222656,441,235,639,587
OVERLOADING_0078.jpg,3,0.9194859266281128,195,386,772,771
OVERLOADING_0078.jpg,0,0.9169230461120605,132,261,330,676
OVERLOADING_0078.jpg,0,0.9140374660491943,380,265,576,759
OVERLOADING_0078.jpg,0,0.8980463743209839,269,259,409,676
OVERLOADING_0078.jpg,0,0.8927152752876282,914,224,1006,513
OVERLOADING_0078.jpg,0,0.8886248469352722,769,212,864,497
OVERLOADING_0078.jpg,0,0.843905508518219,1167,212,1231,358
OVERLOADING_0078.jpg,0,0.7096868753433228,1002,250,1048,350
OVERLOADING_0078.jpg,3,0.33509984612464905,737,343,907,466
OVERLOADING_0079.jpg,3,0.9265865683555603,263,313,1029,780
OVERLOADING_0079.jpg,0,0.9262181520462036,213,159,513,674
OVERLOADING_0079.jpg,0,0.9073486328125,456,140,768,693
OVERLOADING_0079.jpg,0,0.8956435918807983,365,154,617,659
OVERLOADING_0080.jpg,3,0.9328205585479736,184,274,951,804
OVERLOADING_0080.jpg,0,0.929262101650238,379,92,724,676
OVERLOADING_0080.jpg,0,0.909231424331665,149,81,542,655
OVERLOADING_0080.jpg,0,0.6959076523780823,257,124,555,648
OVERLOADING_0081.jpg,0,0.9277451038360596,564,248,810,665
OVERLOADING_0081.jpg,3,0.9106302857398987,431,373,1001,751
OVERLOADING_0081.jpg,0,0.90544193983078,461,276,705,639
OVERLOADING_0081.jpg,0,0.7038586735725403,346,261,665,666
OVERLOADING_0082.jpg,0,0.9249760508537292,546,223,831,692
OVERLOADING_0082.jpg,0,0.9115980267524719,783,198,1014,688
OVERLOADING_0082.jpg,0,0.897274911403656,700,223,912,701
OVERLOADING_0082.jpg,3,0.8906577825546265,362,394,1017,758
OVERLOADING_0082.jpg,0,0.8786042928695679,1059,269,1184,534
OVERLOADING_0082.jpg,0,0.8302777409553528,304,287,449,552
OVERLOADING_0082.jpg,0,0.7929678559303284,0,294,30,355
OVERLOADING_0082.jpg,0,0.7860475778579712,195,298,287,469
OVERLOADING_0082.jpg,0,0.7779163718223572,151,286,233,510
OVERLOADING_0082.jpg,3,0.7752194404602051,143,381,288,511
OVERLOADING_0082.jpg,0,0.5216136574745178,400,288,481,438
OVERLOADING_0082.jpg,0,0.46749934554100037,114,325,132,383
OVERLOADING_0082.jpg,0,0.44495779275894165,391,287,481,537
OVERLOADING_0082.jpg,0,0.40426644682884216,133,316,157,384
OVERLOADING_0083.jpeg,3,0.9493333101272583,180,285,1196,845
OVERLOADING_0083.jpeg,0,0.9141967296600342,481,86,892,809
OVERLOADING_0083.jpeg,0,0.9090033173561096,348,120,629,788
OVERLOADING_0083.jpeg,0,0.8791834712028503,258,174,429,738
OVERLOADING_0084.jpg,0,0.8415046334266663,620,311,860,977
OVERLOADING_0084.jpg,0,0.8153628706932068,480,219,766,975
OVERLOADING_0084.jpg,0,0.7632279396057129,720,353,852,860
OVERLOADING_0084.jpg,3,0.7470148205757141,0,307,668,1013
OVERLOADING_0085.jpg,3,0.9325388073921204,335,262,1050,846
OVERLOADING_0085.jpg,0,0.8947683572769165,852,75,1031,690
OVERLOADING_0085.jpg,0,0.7132362127304077,682,105,911,711
OVERLOADING_0085.jpg,0,0.6862514019012451,610,102,895,742
OVERLOADING_0086.jpg,3,0.9092510938644409,430,312,1036,846
OVERLOADING_0086.jpg,0,0.8769879341125488,871,141,1029,698
OVERLOADING_0086.jpg,0,0.8597871661186218,675,164,919,748
OVERLOADING_0087.jpg,3,0.9263138175010681,348,275,1132,771
OVERLOADING_0087.jpg,0,0.8899803757667542,588,112,872,707
OVERLOADING_0087.jpg,0,0.8833770155906677,833,108,1099,662
OVERLOADING_0087.jpg,0,0.8364377021789551,779,142,991,662
OVERLOADING_0087.jpg,0,0.38311272859573364,839,145,869,240
OVERLOADING_0088.jpg,3,0.9247111678123474,395,230,1000,767
OVERLOADING_0088.jpg,0,0.8930239677429199,814,120,972,633
OVERLOADING_0088.jpg,0,0.884852409362793,612,109,819,655
OVERLOADING_0088.jpg,0,0.6164191365242004,759,186,871,572
OVERLOADING_0089.jpg,3,0.9374738335609436,175,272,993,774
OVERLOADING_0089.jpg,0,0.9096776843070984,444,120,751,683
OVERLOADING_0089.jpg,0,0.8734012246131897,605,123,848,673
OVERLOADING_0089.jpg,3,0.354116290807724,1079,184,1279,628
OVERLOADING_0090.jpg,0,0.9170045256614685,433,266,787,750
OVERLOADING_0090.jpg,0,0.8663803339004517,283,203,587,752
OVERLOADING_0090.jpg,3,0.8524835705757141,896,1,1279,289
OVERLOADING_0090.jpg,0,0.7641808390617371,1177,2,1279,278
OVERLOADING_0090.jpg,3,0.6685331463813782,219,257,1095,751
OVERLOADING_0090.jpg,3,0.43775779008865356,729,259,1096,676
OVERLOADING_0090.jpg,0,0.39782431721687317,130,255,438,743
OVERLOADING_0091.jpg,3,0.9196444749832153,175,216,877,682
OVERLOADING_0091.jpg,0,0.9157117009162903,214,77,404,584
OVERLOADING_0091.jpg,0,0.9056090712547302,408,115,629,613
OVERLOADING_0091.jpg,0,0.8748868107795715,330,120,490,607
OVERLOADING_0092.jpg,3,0.9363427758216858,122,216,824,752
OVERLOADING_0092.jpg,0,0.9283363819122314,154,90,371,615
OVERLOADING_0092.jpg,0,0.8998583555221558,328,94,617,646
OVERLOADING_0092.jpg,0,0.7989456653594971,283,148,369,363
OVERLOADING_0093.jpg,3,0.9305050373077393,187,219,971,736
OVERLOADING_0093.jpg,0,0.90870600938797,216,70,434,606
OVERLOADING_0093.jpg,0,0.9058470129966736,349,115,491,622
OVERLOADING_0093.jpg,0,0.8553755283355713,427,79,669,659
OVERLOADING_0094.jpg,3,0.9318838715553284,294,266,995,750
OVERLOADING_0094.jpg,0,0.9197804927825928,505,134,743,682
OVERLOADING_0094.jpg,0,0.9039157032966614,141,203,326,830
OVERLOADING_0094.jpg,0,0.9011805653572083,42,130,182,656
OVERLOADING_0094.jpg,0,0.8964400291442871,671,144,931,613
OVERLOADING_0094.jpg,0,0.8928717970848083,609,166,837,672
OVERLOADING_0094.jpg,0,0.8905395269393921,947,127,1225,678
OVERLOADING_0094.jpg,0,0.8450633883476257,942,83,1059,502
OVERLOADING_0094.jpg,0,0.7127577066421509,562,46,734,357
OVERLOADING_0094.jpg,0,0.6100013852119446,711,49,815,194
OVERLOADING_0095.jpg,3,0.9230489730834961,372,231,1107,733
OVERLOADING_0095.jpg,0,0.9144190549850464,562,72,840,652
OVERLOADING_0095.jpg,0,0.8856924772262573,752,65,1044,626
OVERLOADING_0095.jpg,0,0.5331757664680481,728,189,910,662
OVERLOADING_0095.jpg,0,0.3686038851737976,834,189,905,331
OVERLOADING_0096.jpg,3,0.9441540837287903,133,288,944,829
OVERLOADING_0096.jpg,0,0.9097048044204712,160,99,363,691
OVERLOADING_0096.jpg,0,0.8930180668830872,373,79,646,746
OVERLOADING_0096.jpg,0,0.8875383734703064,271,105,441,711
OVERLOADING_0097.jpg,3,0.9240352511405945,228,302,994,828
OVERLOADING_0097.jpg,0,0.9116743206977844,471,115,723,735
OVERLOADING_0097.jpg,0,0.8621932864189148,279,123,441,755
OVERLOADING_0097.jpg,0,0.8442229628562927,356,95,527,787
OVERLOADING_0098.jpg,3,0.9316831827163696,108,211,1009,796
OVERLOADING_0098.jpg,0,0.9216352701187134,306,75,554,700
OVERLOADING_0098.jpg,0,0.9200642108917236,443,73,741,703
OVERLOADING_0098.jpg,0,0.9124382734298706,149,39,365,782
OVERLOADING_0099.jpg,0,0.8693497776985168,312,255,411,583
OVERLOADING_0099.jpg,3,0.8365319967269897,330,378,756,609
OVERLOADING_0099.jpg,0,0.7149600982666016,380,281,451,580
OVERLOADING_0099.jpg,0,0.49605855345726013,439,226,648,603
OVERLOADING_0099.jpg,0,0.34697604179382324,1094,27,1202,171
OVERLOADING_0099.jpg,0,0.31460151076316833,1094,26,1269,263
OVERLOADING_0099.jpg,0,0.2870872914791107,396,280,527,600
OVERLOADING_0100.jpg,3,0.916610062122345,0,13,404,608
OVERLOADING_0100.jpg,0,0.9162389039993286,349,84,744,762
OVERLOADING_0100.jpg,0,0.9040597081184387,670,78,931,760
OVERLOADING_0100.jpg,0,0.8986207842826843,857,76,1137,764
OVERLOADING_0100.jpg,3,0.8804817199707031,136,365,1098,764
OVERLOADING_0100.jpg,0,0.8235514760017395,1202,1,1279,271
OVERLOADING_0100.jpg,3,0.5966809988021851,297,3,527,352
OVERLOADING_0100.jpg,0,0.295838862657547,94,1,268,102
